StateName,Date,Value
AL,2018-09-30,290.2
AR,2018-09-30,202.7058823529412
AZ,2018-09-30,1001.9090909090909
CA,2018-09-30,1129.8529411764705
CO,2018-09-30,622.125
CT,2018-09-30,873.2
DE,2018-09-30,532.5
FL,2018-09-30,1322.357142857143
GA,2018-09-30,388.4054054054054
HI,2018-09-30,399.75
IA,2018-09-30,197.1875
ID,2018-09-30,262.84615384615387
IL,2018-09-30,617.1851851851852
IN,2018-09-30,211.25714285714287
KS,2018-09-30,118.0
KY,2018-09-30,233.10526315789474
LA,2018-09-30,245.11764705882354
MA,2018-09-30,1482.8333333333333
MD,2018-09-30,747.1666666666666
ME,2018-09-30,459.75
MI,2018-09-30,491.258064516129
MN,2018-09-30,392.3809523809524
MO,2018-09-30,439.28
MS,2018-09-30,128.3125
MT,2018-09-30,209.71428571428572
NC,2018-09-30,355.2432432432432
ND,2018-09-30,165.4
NE,2018-09-30,216.54545454545453
NH,2018-09-30,291.1666666666667
NJ,2018-09-30,432.5
NM,2018-09-30,159.6875
NV,2018-09-30,727.0
NY,2018-09-30,984.1153846153846
OH,2018-09-30,364.0
OK,2018-09-30,238.7
OR,2018-09-30,404.89473684210526
PA,2018-09-30,504.2647058823529
RI,2018-09-30,2164.0
SC,2018-09-30,508.7857142857143
SD,2018-09-30,140.28571428571428
TN,2018-09-30,374.0769230769231
TX,2018-09-30,551.0338983050848
UT,2018-09-30,534.7777777777778
VA,2018-09-30,1018.7857142857143
VT,2018-09-30,171.25
WA,2018-09-30,560.9473684210526
WI,2018-09-30,287.0
WV,2018-09-30,115.0
WY,2018-09-30,87.77777777777777
AK,2018-10-31,218.66666666666666
AL,2018-10-31,267.55
AR,2018-10-31,184.88235294117646
AZ,2018-10-31,1028.8181818181818
CA,2018-10-31,1069.1764705882354
CO,2018-10-31,576.375
CT,2018-10-31,820.0
DE,2018-10-31,531.5
FL,2018-10-31,1340.142857142857
GA,2018-10-31,364.7837837837838
HI,2018-10-31,389.5
IA,2018-10-31,186.5
ID,2018-10-31,239.46153846153845
IL,2018-10-31,558.7037037037037
IN,2018-10-31,197.11428571428573
KS,2018-10-31,113.27777777777777
KY,2018-10-31,219.21052631578948
LA,2018-10-31,226.1764705882353
MA,2018-10-31,1447.5
MD,2018-10-31,704.1666666666666
ME,2018-10-31,387.0
MI,2018-10-31,446.03225806451616
MN,2018-10-31,347.1904761904762
MO,2018-10-31,403.4
MS,2018-10-31,120.0
MT,2018-10-31,177.14285714285714
NC,2018-10-31,317.5945945945946
ND,2018-10-31,148.2
NE,2018-10-31,201.27272727272728
NH,2018-10-31,256.0
NJ,2018-10-31,406.25
NM,2018-10-31,140.5
NV,2018-10-31,712.25
NY,2018-10-31,922.8846153846154
OH,2018-10-31,331.89130434782606
OK,2018-10-31,212.95
OR,2018-10-31,355.0
PA,2018-10-31,473.1470588235294
RI,2018-10-31,2018.0
SC,2018-10-31,493.14285714285717
SD,2018-10-31,121.85714285714286
TN,2018-10-31,346.53846153846155
TX,2018-10-31,492.2881355932203
UT,2018-10-31,514.4444444444445
VA,2018-10-31,946.3571428571429
VT,2018-10-31,135.0
WA,2018-10-31,492.4736842105263
WI,2018-10-31,248.7391304347826
WV,2018-10-31,102.85714285714286
WY,2018-10-31,77.11111111111111
AK,2018-11-30,164.66666666666666
AL,2018-11-30,233.75
AR,2018-11-30,161.8235294117647
AZ,2018-11-30,965.0
CA,2018-11-30,939.0294117647059
CO,2018-11-30,488.0625
CT,2018-11-30,706.6
DE,2018-11-30,463.5
FL,2018-11-30,1304.5
GA,2018-11-30,321.1621621621622
HI,2018-11-30,391.5
IA,2018-11-30,155.875
ID,2018-11-30,194.30769230769232
IL,2018-11-30,463.22222222222223
IN,2018-11-30,167.9142857142857
KS,2018-11-30,100.55555555555556
KY,2018-11-30,190.31578947368422
LA,2018-11-30,202.0
MA,2018-11-30,1256.1666666666667
MD,2018-11-30,622.1666666666666
ME,2018-11-30,307.25
MI,2018-11-30,362.16129032258067
MN,2018-11-30,269.3809523809524
MO,2018-11-30,341.64
MS,2018-11-30,102.0625
MT,2018-11-30,139.42857142857142
NC,2018-11-30,268.6756756756757
ND,2018-11-30,120.0
NE,2018-11-30,173.8181818181818
NH,2018-11-30,200.5
NJ,2018-11-30,363.75
NM,2018-11-30,119.625
NV,2018-11-30,628.0
NY,2018-11-30,820.2307692307693
OH,2018-11-30,280.4130434782609
OK,2018-11-30,185.5
OR,2018-11-30,288.3157894736842
PA,2018-11-30,414.8529411764706
RI,2018-11-30,1702.0
SC,2018-11-30,437.07142857142856
SD,2018-11-30,94.14285714285714
TN,2018-11-30,299.1923076923077
TX,2018-11-30,434.728813559322
UT,2018-11-30,441.55555555555554
VA,2018-11-30,820.8571428571429
VT,2018-11-30,109.75
WA,2018-11-30,390.42105263157896
WI,2018-11-30,199.6086956521739
WV,2018-11-30,86.71428571428571
WY,2018-11-30,64.0
AK,2018-12-31,127.66666666666667
AL,2018-12-31,201.55
AR,2018-12-31,143.35294117647058
AZ,2018-12-31,846.0909090909091
CA,2018-12-31,750.7352941176471
CO,2018-12-31,380.4375
CT,2018-12-31,536.6
DE,2018-12-31,383.5
FL,2018-12-31,1223.642857142857
GA,2018-12-31,277.3243243243243
HI,2018-12-31,388.25
IA,2018-12-31,125.5625
ID,2018-12-31,153.76923076923077
IL,2018-12-31,359.2962962962963
IN,2018-12-31,137.4
KS,2018-12-31,86.11111111111111
KY,2018-12-31,159.68421052631578
LA,2018-12-31,179.41176470588235
MA,2018-12-31,890.0
MD,2018-12-31,511.8333333333333
ME,2018-12-31,258.75
MI,2018-12-31,291.1290322580645
MN,2018-12-31,191.52380952380952
MO,2018-12-31,281.64
MS,2018-12-31,89.0
MT,2018-12-31,106.42857142857143
NC,2018-12-31,235.1891891891892
ND,2018-12-31,92.6
NE,2018-12-31,137.36363636363637
NH,2018-12-31,153.66666666666666
NJ,2018-12-31,303.25
NM,2018-12-31,99.625
NV,2018-12-31,535.875
NY,2018-12-31,653.0
OH,2018-12-31,230.32608695652175
OK,2018-12-31,160.0
OR,2018-12-31,222.05263157894737
PA,2018-12-31,341.4117647058824
RI,2018-12-31,1281.0
SC,2018-12-31,402.7142857142857
SD,2018-12-31,72.14285714285714
TN,2018-12-31,260.65384615384613
TX,2018-12-31,381.135593220339
UT,2018-12-31,362.22222222222223
VA,2018-12-31,660.7857142857143
VT,2018-12-31,89.0
WA,2018-12-31,280.2105263157895
WI,2018-12-31,151.8695652173913
WV,2018-12-31,72.28571428571429
WY,2018-12-31,52.22222222222222
AK,2019-01-31,124.33333333333333
AL,2019-01-31,202.95
AR,2019-01-31,143.41176470588235
AZ,2019-01-31,851.1818181818181
CA,2019-01-31,701.3823529411765
CO,2019-01-31,354.375
CT,2019-01-31,482.6
DE,2019-01-31,354.5
FL,2019-01-31,1301.5714285714287
GA,2019-01-31,271.56756756756755
HI,2019-01-31,409.75
IA,2019-01-31,108.9375
ID,2019-01-31,139.07692307692307
IL,2019-01-31,320.3703703703704
IN,2019-01-31,115.52777777777777
KS,2019-01-31,72.05263157894737
